id,binding,binding_strength,kd,kon,koff,neutralization,binding_confidence,iptm,min_interaction_pae,structure_confidence
azure-wolf-maple,True,Strong,2.456563661949e-09,51499.7072220408,0.000199119381001,,,,,
calm-panda-fern,True,Strong,5.1186563028803e-09,44544.7345088611,0.0004445990739293,,,,,
deep-heron-rose,True,Strong,8.76055245518406e-10,815100.415699981,0.0007037145669448,,,,,
ivory-orca-fern,True,Strong,5.2041691595824705e-09,8228.26962957641,9.03567685185966e-05,,,,,
azure-fox-flint,False,,,,,,8.92545358510688e-06,0.3072303831577301,15.836695671081545,0.0430406965315341
swift-otter-reed,False,,,,,,6.543319614138454e-06,0.6870169043540955,9.013069152832031,0.3437789678573608
quick-hawk-moss,False,,,,,,0.1325283050537109,0.9033559560775756,2.45522689819336,0.7587787508964539
violet-swan-sand,False,,,,,,0.000472467043437,0.9191583395004272,2.097395896911621,0.7830798029899597
silver-quail-snow,False,,,,,,0.4636465013027191,0.9407411813735962,1.3453551530838013,0.7797343134880066
radiant-dove-thorn,False,,,,,,0.2921086847782135,0.9398464560508728,1.5459251403808594,0.7931726574897766
silent-crane-birch,False,,,,,,0.5513624548912048,0.9501146674156188,1.1198124885559082,0.8099526762962341
dark-deer-willow,False,,,,,,0.6777976155281067,0.9284370541572572,1.5632812976837158,0.7775896787643433
quick-quail-pine,False,,,,,,0.0615407787263393,0.9427825212478638,1.1911799907684326,0.7791980504989624
calm-raven-willow,False,,,,,,0.6952270269393921,0.9358313083648682,1.305061101913452,0.7640359997749329
young-vole-crystal,False,,,,,,0.645969033241272,0.9383851885795592,1.382335186004639,0.793766438961029
green-boar-sand,False,,,,,,0.6289421916007996,0.9407566785812378,1.3257243633270264,0.812256932258606
shy-orca-wave,False,,,,,,0.4882099330425262,0.938299000263214,1.510420799255371,0.7911483645439148
brisk-seal-ruby,False,,,,,,0.034613836556673,0.7443593144416809,6.674432754516602,0.4446089565753937
crimson-kiwi-ice,False,,,,,,0.1577115952968597,0.8816465735435486,2.743100166320801,0.6136203408241272
deep-kiwi-rose,False,,,,,,0.0097900182008743,0.9060819745063782,2.335843324661255,0.7711969017982483
bright-quail-stone,False,,,,,,0.1605159938335418,0.8706026673316956,2.555628776550293,0.6964407563209534
misty-ram-sand,False,,,,,,0.5479550361633301,0.9321640133857728,1.535146713256836,0.804572343826294
violet-zebra-cloud,False,,,,,,0.2217995673418045,0.9403843879699708,1.4789416790008545,0.7764187455177307
rough-bison-maple,True,Strong,5.23106541954949e-10,127870.72412129,0.0001094383616791,,0.0001945980184245,0.3464516699314117,14.672233581542969,0.0211737900972366
lunar-dove-ash,False,,,,,,0.0003305503050796,0.5723541378974915,7.719044208526611,3.327157537569292e-05
vast-deer-granite,False,,,,,,0.0001968515134649,0.4592656791210174,14.468856811523438,1.6134849829541054e-06
violet-crane-marble,False,,,,,,0.7464160919189453,0.9373699426651,1.2380276918411257,0.7207385897636414
deep-mole-ruby,True,Medium,5.0629107571869e-08,8468.96344714373,0.0004315213964929,,0.6447859406471252,0.9096683859825134,1.7412877082824707,0.6799901723861694
jade-bear-willow,False,,,,,,0.7624835968017578,0.950799286365509,1.0460582971572876,0.7736685276031494
brisk-orca-flint,False,,,,,,0.7418374419212341,0.9300884008407592,1.4309003353118896,0.7420604825019836
radiant-zebra-stone,False,,,,,,0.0121821006760001,0.9404006004333496,1.2639838457107544,0.8238775730133057
bright-raven-leaf,False,,,,,,0.0064930091612041,0.9426092505455016,1.327772855758667,0.8011882901191711
amber-shark-marble,False,,,,,,0.4865011572837829,0.9099523425102234,2.0262134075164795,0.7300904393196106
hollow-wolf-ice,False,,,,,,0.4895307719707489,0.940257966518402,1.193098068237305,0.8422703146934509
small-bat-iron,False,,,,,,0.6255701184272766,0.9349386096000672,1.508061170578003,0.8005805015563965
quick-lion-rose,False,,,,,,0.2832698225975036,0.9315621852874756,1.7168232202529907,0.8072178363800049
rough-eagle-ash,True,Strong,3.1003640556357303e-09,30169.5886944308,0.0001047444335756,Full,0.0662995278835296,0.7685421109199524,2.2397422790527344,0.0005555424140766
noble-crane-ivy,False,,,,,,0.2432438433170318,0.91434907913208,1.833680868148804,0.6712889075279236
frozen-cobra-maple,False,,,,,,0.6612783074378967,0.9287680387496948,1.5334200859069824,0.7583014965057373
solid-hawk-bronze,False,,,,,,0.4441467225551605,0.8954693078994751,2.022280216217041,0.7129372358322144
amber-bat-vine,False,,,,,,0.3029962480068207,0.9422613978385924,1.0275427103042605,0.7798817753791809
shy-swan-stone,False,,,,,,0.7089176774024963,0.938659131526947,1.446333646774292,0.778570830821991
violet-bat-wave,False,,,,,,0.0580701865255832,0.8498314619064331,3.578343391418457,0.6010704636573792
steady-bat-lava,False,,,,,,0.6548681259155273,0.9145429730415344,2.1232717037200928,0.7277936935424805
swift-heron-ash,False,,,,,,0.3910814225673675,0.9350849986076356,1.5622987747192385,0.7855010628700256
noble-lion-ember,False,,,,,,7.109306898200884e-05,0.8753019571304321,1.8852266073226929,0.2634426355361938
silver-heron-pine,True,Medium,4.33201603572157e-08,51062.6554477943,0.0010991765449479,,0.0004193762142676,0.8876388669013977,1.8822710514068604,0.5795487761497498
scarlet-bison-pearl,False,,,,,,0.6792774796485901,0.857200562953949,2.967903852462769,0.5838738083839417
rapid-goat-pine,False,,,,,,6.385753658832982e-05,0.455460637807846,14.635056495666504,0.0405193753540515
frozen-ibis-ash,False,,,,,,0.6919928789138794,0.9521008133888244,1.126136064529419,0.8217446208000183
radiant-zebra-frost,False,,,,,,0.0205616224557161,0.3863167762756347,16.778732299804688,0.0196046344935894
shy-dove-wave,False,,,,,,0.672044038772583,0.9153504371643066,1.9087942838668823,0.7433204054832458
rapid-vole-plume,False,,,,,,9.937494178302586e-05,0.9527005553245544,1.222284913063049,0.7396721839904785
dark-bat-onyx,False,,,,,,1.453940240025986e-05,0.5058804750442505,13.43451976776123,0.1202447116374969
misty-heron-birch,False,,,,,,1.4137154721538536e-05,0.5550820827484131,11.482233047485352,0.1815566718578338
lunar-bison-ember,False,,,,,,0.2054104655981063,0.8999989032745361,2.47070837020874,0.7767593264579773
rough-panther-moss,False,,,,,,1.5536790670012124e-05,0.818581223487854,4.581254005432129,0.6234747171401978
bright-bear-reed,False,,,,,,0.0004668917972594,0.8660190105438232,3.4695849418640137,0.7086845636367798
frozen-moth-granite,False,,,,,,7.676174573134631e-05,0.2950521111488342,17.5282039642334,0.0374151282012462
misty-zebra-rose,False,,,,,,0.221843734383583,0.9458174109458924,1.224712610244751,0.8352479934692383
strong-hawk-granite,False,,,,,,0.3614389300346374,0.8416166305541992,3.615055084228516,0.6836379766464233
misty-gecko-snow,False,,,,,,0.0003126462688669,0.8461156487464905,3.36869478225708,0.6785444617271423
rough-cat-quartz,False,,,,,,0.3670396506786346,0.8998225331306458,2.6417348384857178,0.773120105266571
shy-ant-dust,False,,,,,,0.1956949383020401,0.912878155708313,1.8081225156784055,0.7608354687690735
bright-toad-sand,False,,,,,,0.0536944009363651,0.8946360349655151,2.5256175994873047,0.7507155537605286
jade-mole-cloud,False,,,,,,2.842253161361441e-05,0.1402175426483154,25.479875564575195,0.0045997174456715
amber-swan-leaf,False,,,,,,0.011045167222619,0.7970361709594727,4.152256965637207,0.5625314712524414
noble-cat-marble,False,,,,,,0.0085667856037616,0.7733150124549866,5.0653486251831055,0.5056005716323853
wild-deer-crystal,False,,,,,,0.0641935616731643,0.72287517786026,4.589341640472412,0.4954866170883178
crimson-heron-moss,False,,,,,,0.0013303564628586,0.7384719848632812,6.363799095153809,0.4644249081611633
deep-goat-vine,False,,,,,,0.2950354516506195,0.9060324430465698,1.8533015251159668,0.7501524090766907
rough-raven-cedar,False,,,,,,0.0018724199617281,0.664274275302887,6.821138381958008,1.6685264199622907e-05
wild-yak-marble,True,Strong,7.33077919513719e-10,104133.673803318,7.6338096943057e-05,,0.0042668282985687,0.7141951322555542,6.015392303466797,0.2851764857769012
steady-ant-dust,False,,,,,,3.0506587791023776e-05,0.7452719211578369,6.094965934753418,0.413810521364212
quiet-shark-frost,False,,,,,,0.1104538068175315,0.8548338413238525,2.7983946800231934,0.6532906889915466
vast-otter-lava,False,,,,,,0.3908131420612335,0.9079769253730774,2.1046576499938965,0.7802513837814331
pale-cobra-iron,False,,,,,,9.027316991705447e-05,0.7780770063400269,4.77780818939209,0.4634851217269897
azure-mole-vine,False,,,,,,0.0005165034672245,0.2862732410430908,15.668867111206056,9.455625615828468e-09
